year,month,day,prectotcorr,ps,t2m,t2m_max,t2m_min,rh2m,ws2m,wd2m,allsky_sfc_sw_dwn
2004,4,15,0.0,99.66,26.25,29.86,23.29,56.54,1.6,25.8,20.03
2004,4,16,1.47,99.31,27.14,31.16,23.85,60.25,1.99,15.4,18.62
2004,4,17,0.0,99.1,25.35,29.33,22.1,57.12,1.94,28.5,20.52
2004,4,18,0.0,99.32,26.4,30.59,22.97,58.97,1.52,57.1,21.93
2004,4,19,0.0,99.39,26.61,30.73,23.24,54.95,1.91,6.9,19.77
2004,4,20,5.82,99.08,25.62,29.51,22.43,65.26,1.9,96.7,18.41
2004,4,21,0.0,99.75,26.17,30.14,22.92,56.77,1.68,91.4,20.7
2004,4,22,0.0,99.65,26.13,29.7,23.21,60.5,2.11,93.6,18.47
2004,4,23,7.33,98.81,26.33,30.28,23.1,60.9,1.77,115.2,18.86
2004,4,24,30.43,98.33,24.57,28.28,21.54,75.95,1.55,52.0,16.24
2004,4,25,6.76,99.2,24.69,28.64,21.46,63.18,1.98,56.0,20.9
2004,4,26,0.0,99.09,25.35,29.16,22.23,62.83,2.08,121.1,19.51
2004,4,27,0.0,99.3,25.43,28.97,22.53,65.98,0.81,76.1,18.71
2004,4,28,0.0,99.26,25.03,28.38,22.29,60.2,2.88,105.5,18.79
2004,4,29,4.53,99.13,25.46,28.95,22.6,62.78,3.08,36.9,15.88
2004,4,30,0.0,99.42,25.53,29.19,22.54,66.27,1.73,130.0,18.85
2004,5,1,0.0,99.55,25.4,28.76,22.65,61.89,2.32,112.6,19.52
2004,5,2,0.0,99.28,24.63,28.14,21.76,70.93,1.71,63.5,18.69
2004,5,3,0.0,98.98,25.26,29.09,22.13,62.01,1.53,149.6,17.8
2004,5,4,2.45,99.15,25.89,29.72,22.76,68.92,2.02,115.8,19.58
2004,5,5,0.0,99.07,25.2,28.81,22.25,61.81,1.71,168.6,18.86
2004,5,6,0.0,99.52,25.66,29.49,22.53,63.84,2.48,59.8,21.15
2004,5,7,0.0,99.28,24.89,27.97,22.37,64.52,2.65,130.5,17.89
2004,5,8,0.0,99.21,24.28,28.04,21.21,66.17,3.03,106.6,18.6
2004,5,9,0.0,99.25,25.24,28.24,22.79,70.75,2.42,118.3,18.27
2004,5,10,0.0,99.11,23.57,26.92,20.83,68.91,2.77,134.0,17.83
2004,5,11,60.96,97.83,22.07,25.16,19.54,94.8,2.63,82.5,14.37
2004,5,12,42.32,97.93,22.59,26.08,19.73,94.45,2.63,195.0,14.45
2004,5,13,0.0,99.25,24.75,27.58,22.43,67.99,2.19,187.6,18.37
2004,5,14,0.0,99.35,25.1,27.85,22.85,71.04,2.51,148.4,18.15
2004,5,15,34.21,98.05,23.34,26.37,20.86,94.15,2.51,108.2,15.95
2004,5,16,44.52,97.99,22.77,25.76,20.33,92.08,2.91,140.0,15.78
2004,5,17,28.86,98.39,23.4,26.4,20.94,90.5,1.92,157.5,14.3
2004,5,18,0.0,98.83,24.57,27.52,22.16,71.53,3.16,134.7,17.59
2004,5,19,105.06,97.5,20.98,24.28,18.28,93.43,2.7,180.7,13.22
2004,5,20,20.09,98.33,24.44,27.51,21.93,84.83,2.58,163.5,16.21
2004,5,21,23.11,98.4,23.47,26.96,20.61,84.73,3.0,160.0,16.45
2004,5,22,61.32,97.55,21.41,24.52,18.87,99.0,2.9,186.5,11.79
2004,5,23,36.4,97.99,22.26,25.52,19.59,88.21,3.0,118.9,13.86
2004,5,24,22.86,98.73,21.55,24.71,18.97,90.6,3.47,147.5,16.27
2004,5,25,55.09,97.76,21.13,23.86,18.9,99.0,2.32,169.0,11.6
2004,5,26,0.0,99.02,22.99,25.8,20.69,76.19,2.51,153.5,17.28
2004,5,27,1.89,98.81,22.79,26.0,20.16,73.34,2.86,137.0,15.81
2004,5,28,35.02,98.06,22.26,24.69,20.27,98.86,3.63,146.2,16.35
2004,5,29,108.71,97.61,21.09,24.12,18.61,99.0,3.42,180.9,12.13
2004,5,30,50.55,97.81,20.11,22.94,17.79,99.0,3.1,190.4,13.82
2004,5,31,18.96,98.58,21.3,23.96,19.12,93.26,3.41,249.6,15.1
2004,6,1,28.64,98.12,20.29,23.06,18.02,99.0,3.52,217.3,14.86
2004,6,2,41.88,97.74,21.69,24.97,19.01,99.0,3.43,158.1,13.24
2004,6,3,105.92,97.5,20.52,22.86,18.6,99.0,3.67,225.5,12.75
2004,6,4,0.0,98.96,23.15,25.61,21.13,73.21,3.34,194.1,17.51
2004,6,5,53.91,97.5,22.75,25.0,20.91,98.78,3.49,190.2,11.24
2004,6,6,32.04,98.05,20.58,23.23,18.41,97.01,3.51,177.1,13.16
2004,6,7,34.33,97.91,21.29,23.87,19.18,99.0,3.19,153.3,14.25
2004,6,8,61.15,97.5,21.38,24.16,19.1,99.0,3.32,199.7,13.57
2004,6,9,31.54,98.25,20.71,23.3,18.59,99.0,3.58,164.9,12.91
2004,6,10,44.92,97.94,20.22,23.06,17.9,99.0,3.04,194.4,11.4
2004,6,11,0.0,98.94,22.57,25.05,20.54,83.1,3.16,236.6,14.7
2004,6,12,93.11,97.5,21.92,25.18,19.25,99.0,3.35,234.5,11.79
2004,6,13,9.69,98.56,22.15,24.99,19.82,90.5,3.49,200.3,15.26
2004,6,14,46.87,97.5,19.57,22.37,17.28,99.0,3.48,236.6,11.77
2004,6,15,5.92,98.52,21.24,24.06,18.93,88.36,3.5,217.6,15.73
2004,6,16,23.48,98.28,20.65,23.0,18.73,98.41,3.58,253.4,14.18
2004,6,17,2.58,98.54,20.5,23.06,18.41,86.84,3.46,179.7,15.7
2004,6,18,50.62,97.5,19.72,22.28,17.63,99.0,3.31,210.7,11.8
2004,6,19,38.5,97.61,20.24,22.71,18.22,99.0,3.6,201.9,13.07
2004,6,20,11.23,98.6,21.31,23.8,19.27,95.37,3.84,228.1,15.45
2004,6,21,72.1,97.5,18.67,21.48,16.37,99.0,3.94,227.6,10.64
2004,6,22,23.39,97.77,20.94,23.49,18.85,93.16,2.88,218.9,13.56
2004,6,23,71.47,97.54,18.9,21.54,16.74,99.0,3.27,283.0,9.46
2004,6,24,34.71,98.06,19.99,22.07,18.28,99.0,4.02,189.1,11.49
2004,6,25,85.11,97.5,18.99,21.05,17.31,99.0,3.57,198.3,11.63
2004,6,26,116.87,97.5,20.27,22.54,18.41,99.0,2.99,250.6,9.37
2004,6,27,95.78,97.5,18.95,21.92,16.52,99.0,4.17,235.1,8.86
2004,6,28,65.24,97.5,20.33,23.4,17.82,99.0,4.1,201.4,10.98
2004,6,29,28.29,98.04,20.32,23.1,18.05,99.0,3.28,262.8,13.26
2004,6,30,125.53,97.5,19.61,22.0,17.65,99.0,3.29,228.3,10.31
2004,7,1,24.87,98.19,20.35,22.96,18.21,99.0,4.88,229.5,13.71
2004,7,2,39.48,97.91,19.08,21.92,16.76,99.0,3.41,211.8,9.35
2004,7,3,142.17,97.5,19.51,22.5,17.06,99.0,4.23,241.4,10.47
2004,7,4,84.91,97.5,18.89,21.05,17.12,99.0,4.36,196.4,9.57
2004,7,5,101.21,97.5,19.39,21.92,17.32,99.0,3.23,207.6,9.49
2004,7,6,82.1,97.5,19.57,21.96,17.62,99.0,3.43,254.5,10.97
2004,7,7,138.49,97.5,20.46,23.1,18.3,99.0,4.17,156.6,11.12
2004,7,8,72.62,97.5,19.44,21.93,17.4,99.0,3.26,213.2,8.99
2004,7,9,98.47,97.5,19.76,21.96,17.96,99.0,3.37,245.9,10.8
2004,7,10,105.84,97.5,19.54,22.12,17.43,99.0,3.71,270.5,11.34
2004,7,11,71.79,97.5,18.9,21.18,17.03,99.0,3.73,234.4,9.71
2004,7,12,40.31,97.61,19.91,22.38,17.89,99.0,4.19,253.0,11.15
2004,7,13,0.0,98.7,20.94,23.42,18.91,88.64,3.99,247.5,15.1
2004,7,14,56.56,97.5,18.73,21.67,16.32,99.0,3.85,209.9,8.65
2004,7,15,19.3,98.17,19.48,22.05,17.38,99.0,3.71,217.9,11.61
2004,7,16,60.17,97.5,19.47,21.94,17.45,99.0,3.36,231.0,12.73
2004,7,17,78.27,97.5,18.61,21.31,16.4,99.0,4.21,283.1,9.47
2004,7,18,67.58,97.5,19.45,21.71,17.6,99.0,3.79,237.5,7.6
2004,7,19,34.96,97.91,19.62,22.16,17.54,99.0,3.98,222.1,11.95
2004,7,20,0.0,98.76,20.82,23.51,18.62,85.01,3.8,187.3,15.41
2004,7,21,48.03,97.5,18.5,21.19,16.3,99.0,3.74,212.5,8.04
2004,7,22,0.0,98.38,21.94,24.33,19.98,86.5,3.72,211.7,14.1
2004,7,23,0.0,98.79,20.77,23.42,18.6,77.02,3.67,239.6,15.65
2004,7,24,50.13,97.56,20.16,22.91,17.91,99.0,3.59,203.2,10.93
2004,7,25,0.0,98.93,20.49,22.82,18.59,80.41,3.4,220.7,14.4
2004,7,26,16.58,98.27,21.48,23.9,19.5,99.0,3.81,222.0,12.08
2004,7,27,0.0,98.63,21.16,23.68,19.1,86.19,4.01,220.5,16.12
2004,7,28,50.61,97.5,19.72,22.98,17.05,99.0,3.66,195.3,8.82
2004,7,29,75.56,97.5,18.23,20.66,16.24,99.0,4.15,196.6,12.3
2004,7,30,0.0,98.69,20.25,22.99,18.01,79.15,3.34,218.6,15.58
2004,7,31,0.0,99.27,21.37,23.94,19.27,84.89,4.31,190.9,13.88
2004,8,1,0.0,99.01,20.51,22.94,18.52,80.55,3.63,157.4,14.6
2004,8,2,64.02,97.5,20.18,23.08,17.81,99.0,2.38,208.9,9.43
2004,8,3,53.52,97.5,19.54,21.88,17.63,99.0,4.13,146.6,10.35
2004,8,4,100.19,97.5,18.86,22.0,16.29,99.0,3.02,194.7,10.02
2004,8,5,10.89,98.79,20.27,22.75,18.24,82.34,3.43,166.9,15.09
2004,8,6,7.36,99.03,20.89,23.49,18.76,86.67,3.51,186.5,14.48
2004,8,7,79.21,97.5,19.02,21.98,16.6,99.0,3.31,239.9,10.1
2004,8,8,7.13,98.7,21.52,24.55,19.04,81.2,3.21,206.8,14.28
2004,8,9,40.53,97.92,19.82,22.73,17.44,99.0,2.98,170.9,12.69
2004,8,10,25.2,98.22,21.35,24.07,19.12,92.73,2.99,147.1,14.51
2004,8,11,32.29,98.1,20.73,23.18,18.72,99.0,3.61,129.1,11.16
2004,8,12,41.15,97.85,19.37,22.26,17.01,99.0,2.74,141.4,12.91
2004,8,13,28.4,98.26,20.24,22.94,18.03,96.62,3.11,151.1,14.61
2004,8,14,17.41,98.09,20.42,24.04,17.46,92.84,3.32,139.8,13.33
2004,8,15,92.0,97.5,19.16,22.18,16.69,99.0,2.62,182.9,10.47
2004,8,16,0.0,98.69,20.56,23.21,18.39,77.2,3.16,166.0,15.42
2004,8,17,29.31,98.31,21.35,24.29,18.95,88.95,3.35,210.2,13.74
2004,8,18,24.68,98.17,21.83,25.09,19.16,84.15,3.05,133.3,12.89
2004,8,19,48.86,97.5,19.32,22.72,16.54,95.53,3.3,150.5,12.84
2004,8,20,21.39,98.09,20.4,23.41,17.93,86.69,2.83,108.8,11.17
2004,8,21,33.29,98.21,21.13,24.22,18.6,98.63,2.48,156.6,12.85
2004,8,22,80.37,97.5,19.55,22.85,16.85,94.73,2.71,99.0,10.78
2004,8,23,26.25,98.3,22.02,24.93,19.64,87.71,2.22,117.8,13.0
2004,8,24,17.75,98.83,21.02,24.31,18.33,83.07,3.6,144.9,15.1
2004,8,25,0.0,99.06,20.79,24.08,18.09,72.41,2.66,59.6,16.24
2004,8,26,0.0,98.91,22.25,25.64,19.48,76.3,1.91,121.9,16.5
2004,8,27,0.0,98.8,21.98,25.23,19.32,74.55,2.35,124.5,16.76
2004,8,28,17.1,98.68,21.87,24.72,19.53,79.75,2.48,159.9,16.98
2004,8,29,76.55,97.51,20.27,23.64,17.51,90.1,2.04,148.8,14.14
2004,8,30,0.0,99.15,22.97,26.06,20.44,67.78,2.0,129.7,15.3
2004,8,31,16.13,98.22,22.28,26.11,19.15,77.85,2.33,106.5,13.61
2004,9,1,54.93,97.9,20.91,24.77,17.76,88.43,2.63,118.3,11.14
2004,9,2,55.45,97.5,20.87,23.95,18.35,92.49,2.76,142.7,10.53
2004,9,3,5.17,98.87,22.59,25.77,19.99,68.46,2.79,129.6,16.57
2004,9,4,0.0,99.34,21.88,24.68,19.59,71.42,2.11,157.6,16.42
2004,9,5,0.0,98.7,23.19,26.85,20.2,68.56,1.29,115.8,17.45
2004,9,6,35.07,98.22,22.08,25.4,19.37,81.84,2.95,120.1,13.34
2004,9,7,8.31,98.86,22.94,26.51,20.02,74.49,2.16,79.9,16.61
2004,9,8,0.0,99.12,22.95,26.31,20.2,61.69,2.05,102.6,17.6
2004,9,9,0.0,99.2,23.56,26.65,21.03,69.51,2.66,112.3,15.72
2004,9,10,18.3,98.69,22.64,26.24,19.69,76.79,2.05,103.3,12.83
2004,9,11,0.0,98.91,23.76,27.68,20.56,70.56,2.33,153.2,16.54
2004,9,12,12.02,98.88,22.77,26.34,19.85,63.44,2.21,65.7,15.05
2004,9,13,0.0,99.16,22.37,25.68,19.66,64.0,1.62,90.5,17.08
2004,9,14,0.0,99.16,23.3,26.87,20.38,63.22,1.66,143.6,17.21
2004,9,15,46.01,98.41,20.98,24.74,17.9,83.26,1.97,117.4,11.85
2004,9,16,43.01,98.35,21.49,25.07,18.56,87.48,2.03,101.3,13.57
2004,9,17,21.67,98.98,22.78,26.12,20.04,73.46,1.78,59.0,15.46
2004,9,18,0.25,99.26,24.33,28.54,20.88,66.36,1.76,98.6,15.29
2004,9,19,16.97,99.11,23.48,26.73,20.82,68.69,1.95,85.9,13.76
2004,9,20,0.0,99.06,23.89,28.19,20.37,56.38,1.7,121.6,17.26
2004,9,21,14.77,98.79,24.08,27.74,21.08,67.58,2.29,93.1,14.26
2004,9,22,0.0,99.12,23.88,27.82,20.65,62.98,2.05,133.2,18.26
2004,9,23,0.0,99.14,24.04,27.8,20.96,64.02,1.73,143.9,16.13
2004,9,24,0.0,99.24,23.68,27.15,20.84,58.39,2.14,96.6,17.45
2004,9,25,0.0,99.28,23.25,27.33,19.91,62.41,2.41,98.4,15.58
2004,9,26,0.0,99.32,24.43,28.32,21.25,61.83,1.97,82.6,15.62
2004,9,27,0.0,99.56,22.99,26.69,19.97,61.34,1.35,41.4,14.47
2004,9,28,0.0,98.98,23.48,27.41,20.27,65.59,2.49,42.1,15.71
2004,9,29,0.0,99.04,24.3,27.99,21.28,59.85,2.52,111.4,15.2
2004,9,30,12.74,98.5,23.12,26.24,20.56,65.01,2.36,124.7,13.15
2004,10,1,0.0,99.11,24.28,27.54,21.61,60.83,2.13,70.0,15.9
2004,10,2,0.0,99.18,24.41,28.13,21.36,60.17,2.08,77.1,17.57
2004,10,3,14.14,98.78,23.39,27.03,20.41,70.95,1.94,77.7,13.7
2004,10,4,0.0,99.06,24.43,28.13,21.4,60.71,1.93,63.3,15.48
2004,10,5,0.0,99.28,24.46,28.09,21.49,61.45,1.45,148.6,17.63
2004,10,6,0.0,99.2,23.67,27.08,20.88,60.01,1.47,76.1,16.06
2004,10,7,0.0,99.11,24.89,28.23,22.16,54.5,1.57,118.5,14.96
2004,10,8,0.0,99.3,23.12,26.6,20.27,61.51,1.15,24.3,13.92
2004,10,9,29.84,98.42,24.7,28.62,21.5,80.82,1.45,122.0,12.01
2004,10,10,0.0,99.48,24.99,28.47,22.14,62.86,1.93,147.1,14.15
2004,10,11,0.0,99.24,25.37,29.35,22.11,57.11,1.09,98.6,14.21
2004,10,12,31.2,98.43,23.91,27.31,21.12,77.7,1.58,110.4,11.72
2004,10,13,1.58,99.28,24.63,28.64,21.35,61.81,1.87,118.5,14.05
2004,10,14,0.0,98.91,24.22,27.75,21.33,63.34,1.68,107.4,12.74
2004,10,15,3.82,99.39,24.63,28.21,21.7,64.44,1.85,87.9,14.19
2004,10,16,0.0,99.41,25.42,29.0,22.49,53.66,2.1,71.0,13.91
2004,10,17,19.5,98.64,23.51,27.33,20.39,70.09,2.36,115.5,12.01
2004,10,18,28.51,98.36,23.88,27.6,20.84,77.07,1.73,61.1,11.79
2004,10,19,14.23,98.73,23.11,26.79,20.1,68.56,1.9,114.9,12.3
2004,10,20,0.0,99.02,24.41,28.02,21.45,62.14,1.19,68.1,14.44
2004,10,21,0.0,98.97,24.42,27.89,21.58,61.52,2.27,66.1,13.95
2004,10,22,0.0,99.01,26.23,30.15,23.02,62.32,1.72,40.4,13.75
2004,10,23,0.0,98.8,24.16,27.8,21.18,65.32,2.19,84.4,13.48
2004,10,24,6.44,99.05,25.16,28.93,22.08,70.03,1.95,129.2,12.09
2004,10,25,0.0,99.25,26.29,29.95,23.3,62.89,2.92,118.2,14.28
2004,10,26,0.0,99.51,25.92,29.41,23.07,65.07,2.78,87.6,14.65
2004,10,27,0.0,99.45,26.32,30.58,22.84,64.68,2.32,76.7,12.76
2004,10,28,31.06,98.37,25.23,29.16,22.01,84.49,2.25,147.5,11.09
2004,10,29,0.0,99.24,25.39,28.83,22.57,65.5,2.19,40.2,12.52
2004,10,30,10.78,99.21,25.3,29.46,21.9,75.37,1.92,100.9,10.76
2004,10,31,0.0,99.2,25.58,29.43,22.43,65.62,1.8,70.4,12.14
2004,11,1,0.0,99.32,25.83,29.12,23.14,59.13,1.74,105.9,11.77
2004,11,2,0.0,99.18,25.83,29.66,22.69,67.4,1.85,105.2,14.76
2004,11,3,0.0,99.3,26.79,30.5,23.76,66.17,2.25,128.5,12.54
2004,11,4,0.0,99.31,25.85,29.49,22.87,66.05,1.99,134.8,12.93
2004,11,5,0.0,99.24,25.03,28.91,21.86,59.78,1.3,46.1,13.94
2004,11,6,0.0,99.5,26.17,29.87,23.14,66.41,3.05,78.7,11.75
2004,11,7,0.0,99.15,26.32,29.38,23.82,66.0,2.0,101.7,12.01
2004,11,8,0.0,99.33,25.29,28.53,22.64,59.17,2.87,129.1,12.03
2004,11,9,0.0,99.64,25.32,28.71,22.55,64.92,1.89,114.1,11.74
2004,11,10,0.0,99.38,26.65,30.83,23.23,63.58,1.94,62.6,13.25
2004,11,11,0.0,99.19,25.67,29.49,22.54,62.6,2.37,101.8,14.73
2004,11,12,0.0,99.4,25.81,29.61,22.7,62.13,1.89,117.7,14.09
2004,11,13,15.89,99.38,25.21,28.9,22.19,65.55,2.14,68.5,9.49
2004,11,14,0.0,99.35,26.4,29.82,23.6,61.71,1.85,71.9,13.54
2004,11,15,0.73,99.48,27.04,30.32,24.35,64.23,1.77,75.2,14.46
2004,11,16,0.0,99.36,26.83,30.8,23.58,59.08,2.52,69.8,11.92
2004,11,17,0.0,99.42,26.1,30.26,22.69,60.96,1.46,82.0,11.35
2004,11,18,0.0,99.36,27.42,31.33,24.22,59.41,1.7,86.3,14.18
2004,11,19,0.0,99.2,27.16,30.76,24.22,59.35,2.57,84.8,12.98
2004,11,20,0.0,99.46,27.31,30.94,24.34,55.11,1.73,96.4,13.46
2004,11,21,0.0,99.18,27.36,31.31,24.13,61.8,1.27,72.5,13.15
2004,11,22,0.0,99.35,26.39,30.13,23.33,59.7,2.05,51.2,13.96
2004,11,23,0.08,99.75,26.17,29.92,23.11,57.09,1.78,52.3,13.61
2004,11,24,0.0,99.41,26.65,30.3,23.66,62.38,1.94,91.1,13.22
2004,11,25,21.46,98.72,26.78,30.41,23.81,72.92,1.77,54.1,11.91
2004,11,26,0.0,99.48,26.19,29.99,23.08,58.22,1.31,84.6,14.19
2004,11,27,0.0,99.34,26.16,29.57,23.37,61.6,1.79,85.5,13.65
2004,11,28,0.0,99.47,25.87,29.9,22.57,62.22,2.16,99.8,12.68
2004,11,29,6.83,99.07,26.05,29.41,23.3,58.61,1.47,43.2,12.98
2004,11,30,3.51,99.51,26.57,30.75,23.15,56.0,1.3,44.0,13.66
2004,12,1,0.0,99.49,27.41,31.17,24.34,50.66,1.55,90.2,13.76
2004,12,2,19.74,98.8,25.79,29.67,22.62,65.5,1.52,12.6,12.61
2004,12,3,11.14,99.27,27.46,31.54,24.12,61.39,1.46,80.2,13.4
2004,12,4,7.86,99.64,27.22,31.08,24.06,55.84,2.03,91.1,13.2
2004,12,5,0.0,99.35,26.13,29.88,23.06,53.47,1.64,9.1,13.34
2004,12,6,0.0,99.64,27.61,31.65,24.3,57.64,2.16,62.7,14.23
2004,12,7,0.0,99.58,27.77,32.35,24.03,56.07,1.6,43.7,11.56
2004,12,8,0.0,99.58,29.07,33.27,25.63,52.97,1.63,98.2,15.64
2004,12,9,0.0,99.68,27.95,31.73,24.85,58.35,2.31,103.0,16.38
2004,12,10,0.0,99.47,26.59,30.5,23.39,50.9,1.59,122.2,14.16
2004,12,11,0.0,99.55,28.04,31.92,24.87,55.87,1.35,94.8,13.91
2004,12,12,0.0,99.55,28.05,31.79,24.99,53.63,1.08,93.0,14.3
2004,12,13,0.0,99.38,28.4,32.59,24.97,54.37,1.1,125.3,15.1
2004,12,14,0.0,99.62,29.87,33.82,26.64,54.78,1.25,54.3,15.66
2004,12,15,0.0,99.48,27.69,31.82,24.31,57.13,1.3,67.1,15.19
2004,12,16,0.0,99.88,27.66,30.99,24.93,55.61,0.6,92.9,16.0
2004,12,17,0.0,99.46,28.49,32.74,25.02,56.55,1.37,45.4,15.09
2004,12,18,1.68,99.28,29.41,33.31,26.22,51.43,0.33,26.1,16.58
2004,12,19,0.0,99.76,28.71,32.5,25.61,52.43,1.85,29.5,15.11
2004,12,20,0.0,99.43,28.04,31.75,25.01,50.47,0.63,37.3,14.02
2004,12,21,0.0,99.35,29.0,32.83,25.87,49.36,1.41,44.3,12.19
2004,12,22,0.0,99.64,29.61,33.58,26.37,55.45,1.39,26.6,14.18
2004,12,23,0.0,99.81,27.85,32.18,24.31,47.35,1.84,357.3,14.52
2004,12,24,0.0,99.71,27.72,31.69,24.47,51.11,1.38,79.3,15.07
2004,12,25,0.0,99.47,28.49,32.85,24.92,51.14,1.28,107.9,14.04
2004,12,26,0.0,99.6,28.7,32.88,25.28,52.01,1.43,2.9,14.37
2004,12,27,0.0,99.53,29.49,34.09,25.73,49.34,1.11,8.7,12.09
2004,12,28,0.0,99.88,28.22,32.19,24.98,50.42,1.11,24.1,16.06
2004,12,29,0.0,99.5,28.86,33.08,25.41,57.65,1.38,7.3,16.05
2004,12,30,0.0,99.6,29.69,34.14,26.05,51.65,1.19,29.8,15.46
2004,12,31,14.61,99.25,28.2,32.48,24.7,57.9,1.54,41.7,13.77
2005,1,1,0.0,99.38,28.38,32.46,25.04,52.66,0.94,54.6,15.03
2005,1,2,0.0,99.56,29.08,33.07,25.81,52.21,1.63,30.4,14.7
2005,1,3,0.0,99.56,28.47,32.06,25.53,57.39,1.45,81.7,16.46
2005,1,4,0.0,99.84,28.96,33.02,25.64,51.24,1.28,12.7,14.05
2005,1,5,0.0,99.63,28.61,32.48,25.44,53.37,0.68,23.9,12.7
2005,1,6,0.0,99.53,28.66,32.64,25.41,48.64,1.59,105.5,15.13
2005,1,7,0.0,99.57,28.5,32.64,25.11,49.99,2.01,46.9,15.94
2005,1,8,0.0,99.58,28.4,32.1,25.38,50.26,1.09,53.0,14.84
2005,1,9,0.0,99.59,29.51,33.36,26.36,47.85,1.59,16.9,16.27
2005,1,10,0.0,99.76,28.97,33.2,25.51,52.14,1.22,45.3,16.87
2005,1,11,0.0,99.77,29.74,33.52,26.65,52.71,0.85,41.8,15.23
2005,1,12,0.0,99.42,27.29,31.4,23.93,52.36,0.98,43.1,17.28
2005,1,13,0.0,99.79,28.52,32.26,25.46,47.49,1.23,49.9,12.36
2005,1,14,0.0,99.73,28.38,32.65,24.89,49.3,1.44,76.3,13.87
2005,1,15,0.0,99.59,28.73,33.04,25.21,50.9,0.71,4.8,16.16
2005,1,16,0.0,99.33,28.2,32.66,24.55,48.74,1.0,56.6,15.86
2005,1,17,0.0,99.64,27.8,32.27,24.15,46.29,1.28,47.1,14.36
2005,1,18,0.0,99.54,29.41,33.61,25.97,54.69,0.79,59.5,14.95
2005,1,19,0.0,99.7,28.53,32.17,25.55,56.24,1.41,67.3,17.85
2005,1,20,0.0,99.72,29.35,33.48,25.97,55.21,1.92,34.2,16.75
2005,1,21,0.0,99.84,28.14,32.39,24.66,52.83,1.23,34.3,12.51
2005,1,22,0.0,99.41,27.83,31.99,24.43,50.35,1.54,58.0,14.82
2005,1,23,0.0,99.98,29.15,33.73,25.4,58.08,0.78,17.4,15.2
2005,1,24,0.0,99.76,29.43,33.91,25.76,55.01,1.02,35.8,16.46
2005,1,25,0.0,99.73,28.56,32.69,25.18,49.71,1.64,43.1,16.0
2005,1,26,0.0,99.94,28.28,32.61,24.74,56.24,0.74,69.3,16.8
2005,1,27,0.0,99.66,29.87,33.59,26.83,52.48,0.99,43.8,15.88
2005,1,28,0.0,99.78,28.96,33.14,25.54,55.71,1.7,45.4,15.82
2005,1,29,0.0,99.63,28.3,32.08,25.21,56.48,1.03,33.8,16.34
2005,1,30,0.0,99.75,27.95,32.02,24.62,50.17,0.5,48.5,14.96
2005,1,31,0.0,99.81,28.52,32.46,25.3,51.65,1.05,45.2,16.2
2005,2,1,0.0,99.79,28.72,32.66,25.49,52.72,1.92,22.0,17.73
2005,2,2,0.0,99.32,29.53,33.43,26.34,52.29,1.81,57.7,13.47
2005,2,3,0.0,99.52,28.98,32.99,25.7,49.15,1.23,3.1,16.33
2005,2,4,0.0,99.81,28.89,32.86,25.64,52.35,1.17,42.9,13.16
2005,2,5,0.0,99.68,28.34,32.64,24.82,51.22,2.16,90.1,16.84
2005,2,6,0.0,99.58,29.94,33.99,26.63,51.27,0.9,359.8,16.19
2005,2,7,0.0,99.68,29.65,33.76,26.29,47.64,1.02,12.9,17.14
2005,2,8,0.0,99.39,29.59,33.79,26.15,51.4,1.66,73.8,15.13
2005,2,9,0.56,99.72,28.89,33.09,25.45,58.36,0.93,63.1,15.55
2005,2,10,0.0,99.66,29.23,33.06,26.1,53.33,1.4,12.6,17.47
2005,2,11,0.0,99.6,27.13,31.18,23.82,51.18,0.79,6.8,17.75
2005,2,12,0.0,99.56,29.07,33.26,25.64,53.57,1.83,337.7,15.07
2005,2,13,0.0,99.63,30.26,34.14,27.09,56.02,1.1,350.1,15.86
2005,2,14,0.0,99.54,28.5,32.35,25.35,50.07,1.01,34.3,15.25
2005,2,15,0.0,99.53,28.2,32.0,25.09,56.81,0.94,73.6,17.61
2005,2,16,0.0,99.9,28.78,32.96,25.36,49.1,0.82,70.2,17.06
2005,2,17,0.0,99.3,28.26,32.3,24.95,51.01,1.13,62.7,17.43
2005,2,18,0.0,99.3,28.2,32.28,24.86,50.77,0.36,0.8,16.75
2005,2,19,0.0,99.72,29.01,32.64,26.04,55.53,0.85,79.6,14.18
2005,2,20,0.0,99.36,29.39,33.53,26.0,49.03,1.27,58.4,15.93
2005,2,21,0.0,99.21,28.98,33.13,25.58,55.12,1.29,359.6,16.68
2005,2,22,0.0,99.76,27.97,32.16,24.54,51.63,1.23,6.2,15.45
2005,2,23,0.0,99.8,28.28,32.79,24.59,52.55,0.97,63.5,14.48
2005,2,24,0.0,99.34,28.96,32.87,25.76,55.5,1.84,65.4,18.28
2005,2,25,0.0,99.25,29.17,33.42,25.69,53.54,1.59,30.0,16.19
2005,2,26,0.0,99.35,28.54,32.75,25.1,55.78,1.22,27.2,17.87
2005,2,27,0.0,99.44,28.04,32.28,24.57,55.14,1.22,54.8,18.96
2005,2,28,0.0,99.91,29.18,33.21,25.88,59.57,1.08,46.3,16.71
2005,3,1,2.47,99.42,29.79,34.11,26.25,56.85,1.02,58.4,17.13
2005,3,2,0.0,99.71,29.38,33.29,26.18,52.62,1.21,1.3,18.31
2005,3,3,0.0,99.69,29.95,33.93,26.69,52.47,1.63,41.1,17.21
2005,3,4,0.0,99.79,28.1,32.16,24.78,57.18,1.1,51.7,17.87
